,KOI,feh,feh_errm,feh_errp,logg,logg_errm,logg_errp,period,period_errm,period_errp,teff,teff_errm,teff_errp
302,760,0.0,-0.26,0.3,4.498,-0.6629999999999999,0.076,21.692653494778774,1.9672543944524428,2.056441273549769,5085.0,-131.0,165.0
303,771,-0.24,-0.28,0.28,4.485,-0.284,0.054000000000000006,31.891961390545,3.9071491027147474,7.011311817402486,5953.0,-175.0,158.0
304,806,0.2,-0.26,0.2,3.947,-0.395,0.605,16.19588309471927,0.16362746950719043,0.16653310399559018,5017.0,-136.0,152.0
305,825,0.07,-0.37,0.17,4.4110000000000005,-0.37799999999999995,0.054000000000000006,16.265315069065373,4.413062099655233,8.70078993177298,6343.0,-235.0,150.0
306,834,-0.16,-0.3,0.26,3.98,-0.205,0.318,14.066006093355128,1.3821845131451038,4.288776101829004,6292.0,-222.0,180.0
307,835,-0.18,-0.3,0.24,4.349,-0.31,0.095,24.03703372419016,5.581102282627132,12.192855996138235,6277.0,-187.0,152.0
308,841,0.14,-0.28,0.18,4.407,-0.293,0.077,15.088238839010192,0.08217041915641232,0.08314840856754735,5881.0,-212.0,178.0
309,853,-0.36,-0.32,0.26,4.399,-0.272,0.081,15.805974753087261,0.1319505688945828,0.14049978855116585,6258.0,-192.0,163.0
310,857,0.06,-0.24,0.22,4.368,-0.237,0.128,26.26876928124438,0.2814306315049109,0.3052620624714386,5568.0,-136.0,154.0
311,864,0.08,-0.14,0.1,4.315,-0.138,0.087,37.20994203351873,3.726623421202234,4.175034585012156,6071.0,-134.0,91.0
312,869,-0.2,-0.3,0.24,4.321000000000001,-0.33,0.099,19.557314065237996,0.1093967663272366,0.11996719644952947,6419.0,-207.0,157.0
313,874,0.56,-0.3,0.3,3.9389999999999996,-0.46,0.617,23.187743002818387,0.18757114837783107,0.2022535381131334,4854.0,-109.0,130.0
314,880,0.04,-0.28,0.22,4.336,-0.24,0.132,20.40868505436211,1.1796909505233728,5.577248845235985,5780.0,-166.0,156.0
315,889,-0.58,-0.3,0.36,4.624,-0.106,0.034,19.493700178503623,0.18338651543398043,0.18438305819327994,5408.0,-146.0,169.0
316,896,-0.28,-0.3,0.26,4.336,-0.28600000000000003,0.10800000000000001,25.33313503398987,0.1683491798954293,0.1679056418154552,6287.0,-184.0,150.0
317,907,-0.16,-0.28,0.34,4.603,-0.12,0.028999999999999998,19.907907941928453,4.745611859970998,10.706614148426578,5238.0,-136.0,157.0
318,918,-0.46,-0.28,0.38,4.471,-0.61,0.107,17.8731285707713,0.09793384731032972,0.0977669650843822,5496.0,-157.0,177.0
319,934,-0.46,-0.3,0.3,4.23,-0.223,0.198,25.052201899246352,10.880999617010328,9.476676348429681,6192.0,-179.0,161.0
320,935,-0.06,-0.3,0.22,4.211,-0.312,0.17800000000000002,9.164866695245241,2.0011935320327305,4.6982035779295686,6277.0,-194.0,150.0
321,939,-0.06,-0.16,0.12,4.377,-0.125,0.062,14.921307113039795,0.3350459708535194,0.3928905858419416,6167.0,-132.0,88.0
322,941,-0.04,-0.36,0.25,4.22,-0.354,0.11699999999999999,21.778228270101152,0.1374750162055527,0.1687521675639303,6749.0,-245.0,152.0
323,954,-0.16,-0.26,0.26,4.548,-0.298,0.03,14.427715663914165,2.776235849640978,4.957008989581572,5735.0,-149.0,163.0
324,974,0.2,-0.26,0.2,4.505,-0.648,0.071,24.370932954875215,2.0553519814965924,1.8082274543683212,4922.0,-151.0,195.0
325,975,-0.08,-0.32,0.22,4.256,-0.326,0.14,12.576462406290748,0.12607957441985995,0.13544115370098453,6398.0,-230.0,149.0
326,981,0.07,-0.15,0.15,4.607,-0.042,0.013999999999999999,2.9330248124813165,0.32757748627618843,2.3134002265030134,4722.0,-97.0,91.0
327,986,-0.22,-0.32,0.2,4.393,-0.295,0.065,18.893444179998433,0.11404401869650727,0.1004387670754987,6444.0,-204.0,141.0
328,987,-0.04,-0.26,0.3,4.5,-0.21600000000000003,0.07,20.364921836009245,0.13632952617906824,0.148702542217503,5211.0,-137.0,176.0
329,988,-0.3,-0.14,0.16,4.349,-0.133,0.115,12.546030911826307,0.0667908313672978,0.06458432852983442,5934.0,-116.0,114.0
330,991,-0.2,-0.32,0.24,4.4719999999999995,-0.307,0.047,20.5561286577256,1.3809758300231998,8.132360104038707,6201.0,-191.0,153.0
331,1001,-0.18,-0.32,0.22,4.449,-0.32,0.046,11.712874698685805,0.37269711729244115,0.41884192370027584,6277.0,-193.0,158.0
332,1002,-0.48,-0.28,0.36,4.577,-0.21100000000000002,0.044000000000000004,24.624608811722737,3.676068343950181,4.421089980807231,5501.0,-179.0,219.0
333,1010,0.0,-0.34,0.22,4.368,-0.418,0.064,10.067696037477898,0.19910122955348797,0.2169253208445472,6452.0,-213.0,176.0
334,1019,-0.12,-0.3,0.24,4.4239999999999995,-0.28300000000000003,0.068,7.967315621714979,2.595862601435341,1.85288289152445,6052.0,-201.0,162.0
335,1032,0.16,-0.14,0.08,4.303,-0.14,0.099,3.2910177345953384,0.03695442277228356,0.03668782565377349,5971.0,-125.0,104.0
336,1050,-0.28,-0.3,0.26,3.9160000000000004,-0.177,0.319,30.69143722254666,0.26116109994276115,0.2672910135536313,6550.0,-247.0,185.0
337,1052,-0.22,-0.14,0.16,4.603,-0.09300000000000001,0.013999999999999999,8.397145775408534,0.3732550658283298,1.0507476271113525,5324.0,,111.0
338,1060,-0.16,-0.16,0.16,4.354,-0.134,0.10400000000000001,7.73540495576318,0.9937123288589325,0.5656001447348427,5906.0,-125.0,108.0
339,1069,-0.3,-0.32,0.2,4.44,-0.29600000000000004,0.051,21.54371614638046,0.6728359099762855,0.7132177001211417,6412.0,-209.0,156.0
340,1089,-0.54,-0.3,0.34,4.662,-0.10099999999999999,0.026000000000000002,12.911801609221843,1.7632744275432675,8.2312900571084,5196.0,-127.0,161.0
341,1102,0.22,-0.24,0.2,4.508,-0.188,0.054000000000000006,7.747643214845262,0.34511414416335207,0.5123739905468838,5203.0,-134.0,171.0
342,1113,0.2,-0.26,0.2,4.445,-0.636,0.10400000000000001,11.38528367935576,1.7364741643486372,2.5207207644866827,5146.0,-147.0,175.0
343,1115,-0.2,-0.3,0.24,4.496,-0.262,0.044000000000000004,18.242055090544596,3.020980150695472,3.1741237952288976,6103.0,-186.0,143.0
344,1116,-0.22,-0.3,0.26,4.508,-0.285,0.040999999999999995,20.275996260190496,2.7859011109538443,3.2649885628861846,6038.0,-179.0,144.0
345,1117,-0.5,-0.3,0.28,4.487,-0.284,0.055999999999999994,10.061675281847812,0.9158389781003908,1.1562732787669283,6167.0,-184.0,162.0
346,1118,0.16,-0.26,0.22,4.556,-0.149,0.027999999999999997,20.578620668211283,1.2636952086854336,1.1107387826802189,5178.0,-136.0,172.0
347,1120,-0.12,-0.3,0.22,4.486000000000001,-0.285,0.045,4.76779336140498,0.033547123102598775,0.01971905814629693,6075.0,-200.0,151.0
348,1127,0.02,-0.38,0.2,4.2139999999999995,-0.379,0.12,16.742230559663454,2.571520356630238,4.185630615598615,6735.0,-263.0,158.0
349,1128,-0.3,-0.3,0.3,4.302,-0.23,0.155,27.841602280133138,4.209025210309509,6.137570047763283,6063.0,-176.0,158.0
350,1145,-0.06,-0.26,0.3,4.592,-0.16399999999999998,0.025,13.102343140597274,0.24074986078928262,17.27972134065294,5285.0,-138.0,169.0
351,1148,0.29,-0.162,0.162,2.9360000000000004,-0.013000000000000001,0.013000000000000001,11.066068312436364,0.21499213484969815,0.23337677765738896,4605.0,-97.0,97.0
352,1150,-0.12,-0.28,0.26,4.33,-0.244,0.135,33.106022194046474,0.4822909531209518,0.5086221809849931,5915.0,-198.0,185.0
353,1151,-0.06,-0.3,0.22,4.364,-0.344,0.081,21.632644726396506,2.3987705951655514,3.228177624968712,6273.0,-200.0,152.0
354,1161,-0.24,-0.28,0.34,4.624,-0.095,0.027999999999999997,13.818026168148263,4.207266440435214,4.59563081469028,5120.0,-133.0,154.0
355,1162,0.1,-0.14,0.12,4.2669999999999995,-0.12,0.124,15.05381830628836,1.9880807152977056,4.575521326939583,5831.0,-127.0,104.0
356,1165,0.02,-0.34,0.19,4.239,-0.326,0.151,23.78962256694961,2.048427839144221,3.1834419914485217,6344.0,-202.0,144.0
357,1168,0.1,-0.14,0.11,4.223,-0.151,0.128,17.108274216746388,1.5096807456367536,3.6375196114659047,6047.0,-132.0,98.0
358,1169,-0.14,-0.3,0.22,4.327,-0.326,0.10099999999999999,17.18779003819727,0.8148441075125916,1.2829161507374174,6327.0,-206.0,156.0
359,1175,-0.2,-0.26,0.34,4.413,-0.402,0.128,16.12929566801259,1.8383591209115107,10.30523424949779,5470.0,-145.0,174.0
360,1198,-0.22,-0.26,0.34,4.445,-0.287,0.107,11.45019189891863,2.635769947064958,10.190490673383982,5451.0,-147.0,182.0
361,1199,0.21,-0.31,0.15,4.474,-0.317,0.042,32.68135125149638,0.3846388843381163,0.4440223046981586,5934.0,-194.0,157.0
362,1206,-0.3,-0.32,0.26,4.453,-0.29100000000000004,0.055999999999999994,28.33374143231989,9.59648566490273,11.365413013779133,6204.0,-182.0,153.0
363,1208,-0.32,-0.24,0.36,4.395,-0.275,0.141,22.57704378534107,8.863112163924136,4.464870556905911,5594.0,-141.0,180.0
364,1209,-0.12,-0.26,0.3,4.558,-0.25,0.03,6.776635351142097,0.45896757841570235,1.0019820851807326,5573.0,-140.0,149.0
365,1215,-0.28,-0.26,0.3,4.543,-0.297,0.035,24.662999230995666,5.358287541598109,15.620367164418795,5783.0,-145.0,157.0
366,1216,-0.06,-0.28,0.3,4.598,-0.08199999999999999,0.031,21.289208411264788,6.4205243365003,1.1323527208766677,5003.0,-134.0,160.0
367,1218,-0.18,-0.26,0.36,4.484,-0.636,0.08800000000000001,35.08836193284943,6.921877477617578,6.819601015823743,5266.0,-141.0,176.0
368,1220,-0.5,-0.28,0.28,4.563,-0.319,0.027000000000000003,22.46097091347228,2.3018832410925256,3.52104679223784,6081.0,-164.0,153.0
369,1221,0.3,-0.26,0.14,3.891,-0.172,0.369,0.609279750707429,0.0756321103600206,0.6259620482363122,5759.0,-176.0,173.0
370,1222,-0.1,-0.3,0.22,4.1930000000000005,-0.308,0.18600000000000003,2.3222362421951592,1.5565698414570237,4.151392046730964,6331.0,-195.0,144.0
371,1230,-0.14,-0.14,0.14,4.367,-0.134,0.077,15.101040990702451,5.103722614137427,6.55632408322311,6086.0,-124.0,104.0
372,1239,-0.42,-0.16,0.16,3.8,-0.106,0.209,13.002200869465511,0.8231612440953953,4.336991000410563,6146.0,-127.0,128.0
373,1241,0.3,-0.26,0.14,4.311,-0.22699999999999998,0.151,1.6999865471402393,0.8273245984296032,1.6680880440422996,5582.0,-153.0,161.0
374,1242,0.02,-0.36,0.26,3.617,-0.278,0.47700000000000004,19.93206111580351,1.5532388628932488,1.9466131184754474,5295.0,-211.0,191.0
375,1257,0.07,-0.33,0.15,4.466,-0.26,0.043,26.184615051813154,5.921289922569166,15.727773874780162,6108.0,-199.0,136.0
376,1271,-0.08,-0.32,0.24,4.377,-0.37799999999999995,0.061,30.68792128997739,5.974975924982864,6.338237716262533,6484.0,-208.0,167.0
377,1274,,,,,,,36.223097646550265,7.108847905253803,6.117089156516563,,,
378,1275,-0.36,-0.3,0.28,4.291,-0.245,0.152,21.685332130920425,1.9378439057195642,3.008913690058474,6218.0,-188.0,160.0
379,1276,-0.1,-0.3,0.24,4.16,-0.28,0.218,30.00216181706407,4.6115665479577075,12.762573887185923,6200.0,-199.0,160.0
380,1278,-0.06,-0.26,0.28,4.061,-0.289,0.415,0.7651966139964855,0.10057419058700456,0.2597079254848539,5445.0,-139.0,158.0
381,1279,0.04,-0.14,0.14,4.38,-0.13699999999999998,0.09300000000000001,29.465382369026337,0.5097346573488863,0.46598838119353303,5713.0,-112.0,107.0
382,1282,-0.5,-0.28,0.3,4.556,-0.312,0.027000000000000003,14.836739554510025,3.072646907244261,4.927852987124286,6106.0,-174.0,152.0
383,1283,-0.22,-0.3,0.22,4.311,-0.317,0.10300000000000001,14.715372560638809,0.6060738039996707,6.6594184435421475,6483.0,-207.0,155.0
384,1288,-0.04,-0.16,0.12,4.397,-0.142,0.069,41.3870697587872,9.025492455597231,9.001744456401028,5930.0,-125.0,108.0
385,1299,-0.2,-0.3,0.26,4.493,-0.293,0.045,24.07378993466213,3.3956294075917484,4.111893702509448,6061.0,-181.0,145.0
386,1306,-0.22,-0.32,0.22,4.397,-0.306,0.063,16.148014707911756,1.1846520583233584,7.220063060278338,6487.0,-257.0,187.0
387,1308,-0.1,-0.3,0.2,4.45,-0.299,0.046,0.7466161782035823,0.20363928105069173,0.14576083049533584,6210.0,-214.0,157.0
388,1311,0.2,-0.14,0.12,4.527,-0.131,0.027999999999999997,46.6197009146197,24.144723605317335,5.037828260554676,5406.0,-103.0,101.0
389,1314,-0.22,-0.28,0.36,4.604,-0.14800000000000002,0.028999999999999998,19.124108828247863,3.437041737468448,6.056910526629451,5290.0,-142.0,173.0
390,1315,-0.08,-0.3,0.22,4.414,-0.28800000000000003,0.068,11.488277205465662,0.22173370198600573,0.23852709239135628,6072.0,-181.0,141.0
391,1316,-0.42,-0.3,0.36,3.9160000000000004,-0.401,0.626,2.0731541366809063,0.032784784345016416,0.017833764302018107,5387.0,-160.0,179.0
392,1335,-0.16,-0.14,0.14,4.352,-0.129,0.09300000000000001,8.763594495938914,0.45865218720325274,0.4204482782317509,6043.0,-123.0,108.0
393,1336,-0.26,-0.26,0.32,4.296,-0.214,0.177,31.155261978119537,13.025088632545827,4.207114565198385,5851.0,-159.0,162.0
394,1338,-0.46,-0.3,0.26,4.2410000000000005,-0.23800000000000002,0.17,20.656370205866125,0.5365973295296129,0.550166459875598,6429.0,-242.0,190.0
395,1344,-0.54,-0.32,0.26,4.371,-0.259,0.09300000000000001,11.88703034972189,0.4157356293889176,0.6066609612455061,6456.0,-194.0,162.0
396,1353,-0.62,-0.26,0.34,4.5569999999999995,-0.264,0.051,8.848971403841585,0.030182181727422375,0.03077904245587426,5670.0,-146.0,177.0
397,1356,-0.22,-0.3,0.26,4.224,-0.281,0.17800000000000002,32.06349276034099,6.794527148492669,6.906702272114728,6263.0,-188.0,157.0
398,1360,0.07,-0.29,0.21,4.104,-0.261,0.24600000000000002,31.78489581627005,16.669576696831456,0.43631721456159056,6130.0,-229.0,176.0
399,1363,-0.34,-0.28,0.38,4.6080000000000005,-0.11699999999999999,0.033,25.17937379280269,3.6928992556093583,3.3166871137393166,5256.0,-139.0,168.0
400,1366,,,,,,,20.87634697128047,3.9645356843731285,10.966357321499459,,,
401,1367,-0.58,-0.26,0.3,4.348,-0.237,0.162,29.88594387243247,0.27124339877212833,0.28046333455695205,5995.0,-151.0,155.0
402,1375,-0.28,-0.3,0.26,4.275,-0.28300000000000003,0.141,16.325996543064075,5.274115559118712,1.379030894563023,6395.0,-254.0,182.0
403,1379,0.06,-0.14,0.12,4.353,-0.133,0.09699999999999999,21.746329672400527,2.284533504008696,2.628830598807049,5806.0,-125.0,109.0
404,1396,-0.46,-0.28,0.28,4.541,-0.302,0.032,24.85693278674993,0.37507722505187147,0.35747689290738194,6075.0,-168.0,150.0
405,1411,-0.06,-0.3,0.22,4.367,-0.306,0.09,10.817613648030614,2.6481089670573112,6.826847851869465,6133.0,-215.0,160.0
406,1412,,,,,,,11.738891096624553,1.2398687971460056,1.5473200334255637,,,
407,1413,-0.16,-0.28,0.28,4.337,-0.22699999999999998,0.142,17.26014110952353,2.5661084082585255,4.385091295635561,5839.0,-157.0,158.0
408,1421,-0.38,-0.12,0.18,4.409,-0.138,0.11699999999999999,23.620391550149648,5.339077002850416,14.577994753938434,5585.0,-98.0,127.0
409,1426,-0.18,-0.32,0.22,4.281000000000001,-0.308,0.124,23.74785670954334,0.6865417881456111,0.7197824188995376,6453.0,-223.0,151.0
410,1428,-0.24,-0.3,0.24,4.361000000000001,-0.312,0.085,16.37008490077144,0.551021262011254,0.7007977356493704,6384.0,-211.0,159.0
411,1431,-0.06,-0.3,0.22,4.364,-0.318,0.08199999999999999,29.78470745092387,8.014850293469074,2.4605082916766854,6273.0,-214.0,159.0
412,1432,-0.22,-0.3,0.26,4.5089999999999995,-0.282,0.038,64.39703292890223,13.740571779337586,13.889768988563304,6060.0,-170.0,145.0
413,1436,0.02,-0.28,0.28,4.587,-0.14400000000000002,0.026000000000000002,23.79818772935645,0.2644525639681632,0.28348514750105736,5203.0,-135.0,177.0
414,1438,0.12,-0.24,0.22,4.412,-0.242,0.102,12.033454791779247,0.6743761663203305,8.601107901307136,5495.0,-137.0,160.0
415,1439,-0.12,-0.14,0.18,4.566,-0.054000000000000006,0.028999999999999998,24.03677618265006,2.3757781851434316,2.4492655613228074,5168.0,,105.0
416,1442,-0.08,-0.26,0.29,4.5760000000000005,-0.207,0.025,26.343020001057162,6.648330454541917,6.942037736428901,5492.0,-139.0,151.0
417,1444,-0.32,-0.07,0.07,4.567,-0.04,0.04,15.642871542146601,0.6113659495769053,0.4983385154737334,5417.0,-75.0,75.0
418,1445,0.08,-0.14,0.16,4.59,-0.042,0.016,5.478114309619194,0.09539378606385185,0.1081224641177938,4832.0,-96.0,97.0
419,1463,0.02,-0.28,0.22,4.546,-0.285,0.026000000000000002,22.485100469156443,1.758227868620999,2.2107089224902516,5650.0,-151.0,154.0
420,1466,0.26,-0.16,0.1,4.232,-0.139,0.129,19.984539224616903,3.629650379374695,10.018207989478967,5857.0,-130.0,89.0
421,1474,-0.32,-0.28,0.34,4.587,-0.25,0.03,8.72809839687367,1.014232230542289,0.27539731070089957,5596.0,-144.0,155.0
422,1477,-0.12,-0.24,0.3,4.317,-0.235,0.18100000000000002,22.558272201467013,0.16332885478093573,0.16360367357414418,5579.0,-128.0,153.0
423,1478,-0.08,-0.3,0.22,4.353,-0.32299999999999995,0.08800000000000001,33.08673155238424,7.467841282706875,10.508674117073099,6308.0,-246.0,178.0
424,1480,-0.26,-0.26,0.3,4.489,-0.276,0.061,27.162312142700586,0.30008619373754186,0.3158751815943077,5725.0,-135.0,153.0
425,1486,-0.3,-0.3,0.24,4.188,-0.271,0.185,13.63993651046007,1.9612795112451558,2.8997736179316593,6474.0,-212.0,161.0
426,1528,-0.34,-0.28,0.36,4.5969999999999995,-0.171,0.03,32.70389231432181,6.081973278620005,6.145249603420311,5511.0,-139.0,163.0
427,1529,0.06,-0.36,0.24,3.511,-0.258,0.39899999999999997,0.5938805457019025,0.018851705429733134,0.5518285178249729,5242.0,-216.0,187.0
428,1530,-0.06,-0.26,0.28,3.966,-0.294,0.431,35.96035889946453,8.549108281188989,2.7899749696508636,5473.0,-140.0,178.0
429,1531,-0.76,-0.26,0.32,4.438,-0.303,0.13,23.4131140584553,0.3404702372677626,0.3792591651904118,5854.0,-145.0,179.0
430,1533,-0.1,-0.3,0.24,4.081,-0.273,0.23600000000000002,21.953423104469678,2.2054808272139326,2.7696719335884232,6440.0,-195.0,148.0
431,1535,-0.2,-0.24,0.3,4.417,-0.255,0.109,22.372025470151407,2.4031673183445825,4.15278368865334,5658.0,-137.0,155.0
432,1536,-0.14,-0.26,0.34,4.6,-0.156,0.027000000000000003,18.840282959700115,0.22399522246164238,0.22669227493808464,5274.0,-163.0,211.0
433,1537,0.12,-0.28,0.2,4.069,-0.244,0.263,12.601057158873036,0.144838964965734,0.1541206191183111,6141.0,-230.0,176.0
434,1557,-0.22,-0.32,0.24,4.144,-0.31,0.166,14.452255651995213,0.11498359681235115,0.12491375249030412,6735.0,-234.0,161.0
435,1563,0.12,-0.101,0.101,4.36,-0.012,0.012,34.50233412140484,14.463579398477997,0.5801576908906512,6184.0,-81.0,81.0
436,1567,-0.12,-0.3,0.26,4.255,-0.242,0.175,16.01058935667541,1.081639658407612,1.2855052213355123,5988.0,-175.0,156.0
437,1589,-0.24,-0.3,0.24,4.406000000000001,-0.305,0.066,19.486310594037896,0.41117974930005374,0.46864108875819355,6303.0,-198.0,158.0
438,1590,0.42,-0.28,0.06,3.99,-0.419,0.5589999999999999,23.561891404106532,9.017587483476444,10.529696126807664,4991.0,-147.0,151.0
439,1606,-0.12,-0.32,0.2,4.373,-0.319,0.076,32.21865254268917,0.45396838826885855,0.43565491484720553,6426.0,-258.0,155.0
440,1608,-0.22,-0.3,0.24,4.2410000000000005,-0.292,0.156,22.41387340021195,2.572905244845799,5.480133128965587,6431.0,-258.0,178.0
441,1609,-0.06,-0.3,0.22,4.374,-0.309,0.085,15.538000340432244,0.5282721354306332,0.556574624911633,6144.0,-214.0,157.0
442,1612,-0.12,-0.32,0.26,3.63,-0.318,0.27399999999999997,12.890935139805002,0.18038054220599165,0.19269342058522554,5190.0,-165.0,135.0
443,1615,-0.06,-0.3,0.2,4.448,-0.331,0.044000000000000004,7.878998501687971,0.03414741996159698,0.034068308200423836,6184.0,-189.0,155.0
444,1616,-0.14,-0.28,0.24,4.53,-0.268,0.03,11.78205781087988,0.13664015793342266,0.15169736772116948,5883.0,-165.0,160.0
445,1618,-0.08,-0.3,0.24,3.897,-0.163,0.33,23.465994925880885,0.9277950618267603,1.217456008482646,6381.0,-237.0,183.0
446,1619,0.06,-0.16,0.1,4.274,-0.126,0.11599999999999999,21.188903659748384,1.8820881575521327,9.548614311949343,6006.0,-124.0,106.0
447,1621,0.12,-0.14,0.09,4.311,-0.13699999999999998,0.09,17.689396555462054,0.32015369073689826,0.33314129459145647,6045.0,-132.0,96.0
448,1623,-0.54,-0.3,0.34,4.667,-0.091,0.027000000000000003,21.303363865711496,2.311108121008541,3.548101076021176,5106.0,-135.0,147.0
449,1628,-0.1,-0.14,0.16,4.357,-0.132,0.098,5.732329400144808,0.024164399011573856,0.025104827348303438,5897.0,-120.0,115.0
450,1629,-0.18,-0.3,0.26,4.284,-0.248,0.156,18.080190984002364,5.302593424532919,3.7481818879159086,6053.0,-170.0,148.0
451,1632,0.12,-0.074,0.074,4.282,-0.022000000000000002,0.022000000000000002,10.048511690889391,0.2903934561343604,0.3995114359203331,5793.0,-74.0,74.0
452,1639,0.02,-0.34,0.26,3.742,-0.31,0.5870000000000001,13.130170478144027,0.35698573782285337,0.40100561468688056,5267.0,-187.0,176.0
453,1647,-0.22,-0.28,0.34,4.602,-0.059000000000000004,0.040999999999999995,19.30498468737755,3.918781250018574,12.516065677639407,4894.0,-128.0,149.0
454,1655,-0.38,-0.3,0.24,4.17,-0.256,0.195,18.6509006217058,1.2251305982052827,1.194855261453256,6514.0,-213.0,167.0
455,1665,-0.42,-0.3,0.34,4.65,-0.1,0.027000000000000003,17.96573809236008,1.896665434547561,2.4349000158479193,5166.0,-132.0,153.0
456,1666,-0.3,-0.32,0.34,4.66,-0.069,0.035,16.580498143098716,11.649040374362347,2.2539589560680398,4696.0,-160.0,176.0
457,1669,-0.06,-0.28,0.24,4.544,-0.292,0.027000000000000003,21.152486096650144,2.1067822141842036,2.1899280606287235,5737.0,-151.0,160.0
458,1688,0.13,-0.101,0.101,3.923,-0.04,0.04,14.535796022908288,0.34620243328308753,0.4171799747961682,6131.0,-75.0,75.0
459,1692,-0.54,-0.28,0.3,4.375,-0.245,0.13,26.994536208251724,0.30416814919256296,0.2856463361058701,6074.0,-173.0,171.0
460,1695,-0.16,-0.32,0.22,4.3839999999999995,-0.35600000000000004,0.062,15.8160203637457,1.552909137841663,3.0280368777848423,6528.0,-214.0,161.0
461,1706,-0.28,-0.32,0.24,4.406000000000001,-0.292,0.07,14.893139716338831,1.2855260590622848,1.8449138463748564,6282.0,-189.0,153.0
462,1707,-0.4,-0.26,0.34,4.541,-0.272,0.051,20.39374003976272,5.144430643376044,7.984974561764329,5592.0,-169.0,205.0
463,1715,-0.34,-0.3,0.3,4.282,-0.226,0.16699999999999998,18.40002870603092,1.154543218596519,1.8086433593860463,6112.0,-176.0,155.0
464,1726,-0.1,-0.3,0.22,4.166,-0.305,0.188,14.399076138069727,1.3951583131152088,2.4340911459326797,6461.0,-191.0,147.0
465,1738,-0.26,-0.32,0.24,4.488,-0.29100000000000004,0.045,18.38286666839796,1.487915991435333,1.6883425261907519,6184.0,-189.0,155.0
466,1739,-0.42,-0.24,0.32,4.449,-0.27,0.095,2.1452080277430325,1.4551947592227827,1.375704703205456,5799.0,-143.0,161.0
467,1751,-0.2,-0.26,0.34,3.9589999999999996,-0.312,0.456,24.148554669436578,0.32621290910795153,0.3611208636836736,5491.0,-145.0,174.0
468,1754,0.42,-0.162,0.162,2.605,-0.016,0.016,8.415270406902797,0.0958001682171421,0.09184713660887667,4553.0,-97.0,97.0
469,1779,-0.48,-0.26,0.34,4.474,-0.287,0.092,7.372668000404371,0.033862707969396055,0.03288656324101691,5676.0,-140.0,173.0
470,1781,-0.02,-0.101,0.101,4.321000000000001,-0.012,0.012,10.554303319660665,0.05147110272287492,0.05308679655026438,5982.0,-82.0,82.0
471,1783,0.0,-0.3,0.28,4.61,-0.06,0.031,23.754290992244684,8.879504076726192,10.402424054651526,4787.0,-128.0,144.0
472,1792,-0.04,-0.3,0.24,4.063,-0.248,0.271,18.339894669533578,0.6509215839275981,0.7664695635665915,6257.0,-236.0,181.0
473,1796,0.21,-0.27,0.17,3.98,-0.165,0.308,11.705412532272929,0.07198030988435633,0.07102269061570077,5888.0,-173.0,163.0
474,1797,-0.2,-0.3,0.3,4.024,-0.017,0.015,10.9080333106054,0.05201812165655895,0.05789465628954815,6491.0,-69.0,69.0
475,1800,-0.82,-0.3,0.34,4.62,-0.10400000000000001,0.04,6.581883692055971,0.02528244753179898,0.023323493363724523,5500.0,-153.0,186.0
476,1802,-0.04,-0.26,0.25,4.551,-0.272,0.026000000000000002,14.006569408314771,0.06537219908828185,0.0675597040602387,5653.0,-161.0,165.0
477,1803,-0.28,-0.28,0.3,4.342,-0.237,0.132,22.960990972686684,0.2227019514513664,0.24375390681916898,5996.0,-167.0,153.0
478,1805,-0.2,-0.06,0.06,4.045,-0.018000000000000002,0.018000000000000002,13.530245230050364,0.049476073616936844,0.05101439386092643,5911.0,-66.0,66.0
479,1806,0.0,-0.3,0.21,4.35,-0.315,0.098,26.68107371337289,0.5382492394807876,0.6168679741690397,6099.0,-190.0,146.0
480,1808,0.04,-0.32,0.2,4.162,-0.315,0.198,8.728543044632904,0.0635148727929824,0.06449753209302855,6366.0,-257.0,170.0
481,1809,0.16,-0.36,0.16,4.319,-0.389,0.095,21.388789541620408,0.22227888568982834,0.23266484576611646,6292.0,-217.0,159.0
482,1812,-0.2,-0.28,0.34,4.562,-0.114,0.047,3.935451957423739,2.337123709579655,3.263559023997505,5129.0,-159.0,203.0
483,1813,-0.16,-0.3,0.23,4.261,-0.317,0.132,18.837264307856422,0.10671045815891134,0.11102847798795779,6450.0,-193.0,150.0
484,1815,-0.32,-0.3,0.28,4.185,-0.264,0.2,18.617158967259012,0.23649362170712251,0.28608963780168395,6347.0,-198.0,162.0
485,1818,-0.52,-0.26,0.36,4.444,-0.32,0.122,15.718694659807637,0.09058627802745,0.09578363364204101,5622.0,-136.0,174.0
486,1819,-0.68,-0.28,0.36,4.555,-0.478,0.076,12.945909633085384,0.04900304255187571,0.05006038333188556,5374.0,-146.0,172.0
487,1820,-0.06,-0.3,0.24,4.011,-0.212,0.308,19.766323141919294,0.15560487519545774,0.134766791320164,6197.0,-188.0,160.0
488,1822,-0.28,-0.28,0.3,4.562,-0.247,0.031,11.688896838181918,0.12597154794036491,0.14118365904115393,5771.0,-144.0,152.0
489,1824,0.02,-0.16,0.12,4.527,-0.147,0.017,21.30957516663027,2.207640189949064,3.1293614738003654,5763.0,-114.0,119.0
490,1825,-0.08,-0.32,0.22,4.374,-0.321,0.083,10.46396230376518,0.13964676033613266,0.24809287385118672,6237.0,-242.0,177.0
