id,period,period_err,sine_per,sine_height,acf_peak_per,med_dlag_per,dlag_per_err,h1,w1,lh1,hlocgrad,hloc_grad_scatter,width_grad,width_grad_scatter,asym_grad,asym_grad_scatter,num_of_peaks,harmonic_det,amp_all,amp_per
329,22.7620137585,0.40515576931,22.6409599103,0.205205924944,22.70178515,22.7620137585,0.40515576931,0.537927895772,11.0631076636,0.797206578394,-0.00350071545864,0.00203614209081,0.00462241959648,0.0370311183775,0.00307383615794,0.0516265095448,4.0,0.0,0.00365095285858,0.00162988966901
330,18.3956918367,0.457689587732,20.2653756523,0.0764757566636,18.420935475,18.3956918367,0.457689587732,0.420590216465,8.4408801927,0.647939382391,-0.0149863491678,7.91690688204e-05,0.0756542123505,1.57989496067,-0.0125940948862,0.000515052221866,3.0,0.0,0.00789656107779,0.00274772195264
331,44.6000750717,5.69107587285,47.537145416,0.215648099582,44.310370025,44.6000750717,5.69107587285,0.471375369402,23.4368661333,0.880702036023,-0.00658738209429,0.0231543968058,0.0474974843209,0.328882120773,-0.00032924366349,0.00425655615063,3.0,0.0,0.0143777586119,0.00453553853178
332,51.26802785,10.5084733773,45.1659019549,0.155858823584,51.26802785,-9999.0,0.0,0.0997518438687,24.7453531089,0.376004142592,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00389339327286,0.00126936662118
333,26.4221851595,0.200188383385,26.6222935341,0.275861432911,26.6454796,26.4221851595,0.200188383385,0.693671102132,12.780576356,1.26932511828,-0.00332641138314,7.45328617514e-05,0.0021547276407,0.0034279601888,0.000307827118923,0.0085482602495,4.0,0.0,0.00231469883864,0.00146296982875
334,9.82247250764,0.427851596871,102.392114497,0.085851120216,9.8898866,9.82247250764,0.427851596871,0.355311865128,5.25271988788,0.23136819454,-0.00121775961559,0.00812813363606,0.432056348792,19.1952638852,-0.0737375396733,0.681347366554,4.0,0.0,0.00274169985391,0.00116071964618
335,26.103987875,4.25492468444,112.461311701,0.0763146960067,26.103987875,-9999.0,0.0,0.20044176208,10.0194966469,0.305390555051,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00549235388029,0.00270099304168
336,9.69463382599,0.279134601008,134.509137046,0.215091075851,9.6446828,9.69463382599,0.279134601008,0.582327560507,5.08483990464,0.373285862446,-0.0103106516927,0.000493333891886,0.00697644596154,0.198022318474,0.0399964510016,0.0860032159925,4.0,0.0,0.00142115113242,0.00049039722175
337,13.496425825,2.85702887201,87.8265062435,0.120093973795,13.496425825,-9999.0,0.0,0.408170428141,6.7277315878,0.50077809312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00197226810832,0.00104119737698
338,11.8260805296,0.298429241838,139.175389624,0.0644098244203,11.6063132,11.8260805296,0.298429241838,0.367124867182,5.76788921685,0.513212468673,-0.0112183489189,0.0063163669463,0.0210677041799,0.390074482303,-0.00421113209343,0.0241798214718,4.0,0.0,0.00605373062405,0.00277086177817
339,37.853336625,9.26499787981,220.553710443,0.0840307877518,37.853336625,-9999.0,0.0,0.190496719116,21.8172170074,0.34542304186,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00559707137022,0.00158331568491
340,50.45068185,8.56136918766,57.3436460299,0.142465710935,50.45068185,-9999.0,0.0,0.299819489135,20.1603121631,0.52725760522,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0030434520581,0.00191345748207
341,140.19527265,25.0003244887,139.175389624,0.180206196731,140.19527265,-9999.0,0.0,0.119218384404,58.8707641059,0.303572609657,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0120423551738,0.00980144750522
342,17.51163805,0.0593357838486,323.687750576,0.00792291876211,17.51163805,-9999.0,0.0,0.0258501075266,0.139723903807,0.0267518400328,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,1.0,0.00201040208042,0.00188037607521
343,29.1821119193,1.1953449221,268.329016082,0.165147325369,28.99534935,29.1821119193,1.1953449221,0.445406005178,15.4293947892,0.559737405777,-0.00601867099725,0.0097277445978,-0.0203467739886,0.474620723056,-0.000186074069097,0.0983877215926,4.0,0.0,0.00442837776774,0.00149620926846
344,10.6248383505,0.317689313695,148.999140941,0.174426381021,10.56419705,10.6248383505,0.317689313695,0.574585631665,6.05572208954,0.27628939138,-0.00453608448849,0.000144153622767,-0.0156177057849,0.130042906009,-0.00614103625015,0.0123435304243,4.0,0.0,0.00237394074163,0.000911513111766
345,17.542288525,3.56962291621,352.488053637,0.137070277708,17.542288525,-9999.0,0.0,0.589918960914,8.40574804308,0.563723373497,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00634398024533,0.00187709542069
346,9.981838025,1.83850824907,113.424224433,0.077905436571,9.981838025,-9999.0,0.0,0.356581270804,4.32931922491,0.286094292017,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00223241100388,0.00119629199535
347,10.370077375,2.21895540812,90.1018333582,0.266858985765,10.370077375,-9999.0,0.0,0.626201470592,5.22519619505,0.538581781115,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0103918640785,0.001493199887
348,40.4879030318,1.77805105237,43.281637973,0.231598805323,40.387109225,40.4879030318,1.77805105237,0.590488061437,20.1262001765,1.15744682275,-0.00838586926896,0.000319302545339,0.019136262369,0.0422721380001,-0.000835411462995,0.000731742792527,3.0,0.0,0.00389206540275,0.00219681011135
349,31.9219521852,1.97199226976,33.5133172829,0.178198052448,31.5086883,31.9219521852,1.97199226976,0.567956668111,16.0464084028,0.707995032887,-0.00339437966536,0.00581670244275,0.00894077966035,0.170470560343,-0.00161723990567,0.00798139042293,4.0,0.0,0.0234376588778,0.00413844996238
350,14.7939626,3.30639303049,257.130926088,0.0545695078502,14.7939626,-9999.0,0.0,0.252491919335,7.78589430819,0.362894623767,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00360083852396,0.00164495130342
351,36.6171008,11.348565162,400.503616868,0.106066574632,36.6171008,-9999.0,0.0,0.293139391422,26.7236012434,0.231523280926,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.010661109601,0.00294967432777
352,37.669433775,8.44110234815,40.0847910973,0.224183271299,37.669433775,-9999.0,0.0,0.569951047816,19.8771078094,1.16828631051,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0320722243407,0.0069101627315
353,30.5177943104,0.454782051441,30.4499547972,0.185643487683,30.415488025,30.5177943104,0.454782051441,0.601673956594,15.2222178153,1.11445430861,-0.00903218122756,0.0106009460482,0.00179080433966,0.0574165004071,-0.000114516905435,8.74179220051e-05,4.0,0.0,0.0712224305365,0.0052242421689
354,26.001819625,5.34814453847,27.3123649722,0.105646188742,26.001819625,-9999.0,0.0,0.370727293214,12.5938107592,0.474338750976,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00449034124584,0.00265703637478
355,24.285393025,4.44733933232,27.3123649722,0.134676413808,24.285393025,-9999.0,0.0,0.534290808498,10.4725946598,0.716891500925,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0137856508039,0.00346408661226
356,51.4574365317,5.98476278232,53.1081678666,0.225568861918,51.084125,51.4574365317,5.98476278232,0.385850956003,26.5359394789,0.805248969313,-0.00414379500747,0.0198776349115,0.0386227104604,0.140175918026,0.00194100922003,0.0129314419383,3.0,0.0,0.0127827140549,0.00240306946688
357,16.8671705827,0.130149279786,407.472416745,0.367894354609,16.8373276,16.8671705827,0.130149279786,0.842488982746,8.47377862773,0.879121727169,-0.0133865182625,0.000931444679594,-0.000118772405134,0.00201522431142,-0.00220199311329,0.00130300329226,4.0,0.0,0.0257862803368,0.00607767871884
358,22.793736575,4.64177066116,26.3959315242,0.0966185814096,22.793736575,-9999.0,0.0,0.403728395527,10.9304415529,0.66107641158,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00887859875176,0.00312059593316
359,0.0817346,0.0256313871287,22.252976617,0.030241832792,0.0817346,-9999.0,0.0,0.381269874704,0.0603567904107,0.236096042428,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00186100494267,0.000850459247994
360,20.251725191,0.195952993383,20.2589187882,0.195775164797,20.1884462,20.251725191,0.195952993383,0.613478784531,10.1062016528,1.08158466139,-0.006876269722,0.00148548333772,0.00234609749489,0.00407444134447,-0.00025835680622,0.00171123299007,4.0,0.0,0.00615164664781,0.00208914350151
361,36.279945575,7.76915882234,165.047147513,0.19450826406,36.279945575,-9999.0,0.0,0.329655145103,18.2948151948,0.557029516681,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0169266579549,0.00436948709572
362,33.5929206,7.26699066252,35.8788683743,0.216809886198,33.5929206,-9999.0,0.0,0.379484134865,17.1123096121,0.664630509656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00450165929758,0.001924985713
363,13.8183510273,0.709098740895,14.6576425235,0.0815038902514,13.762063275,13.8183510273,0.709098740895,0.612177923434,7.01673410321,0.789736404579,-0.0159549550072,2.05803410392e-05,0.0102718712388,0.00385125764063,-0.00249202500753,0.00417190858254,3.0,0.0,0.0107670923815,0.00263889448451
364,5.52489999877,0.20181435129,108.690716019,0.134628127311,5.547735975,5.52489999877,0.20181435129,0.754984328628,2.80540646885,0.52800164133,-0.0334129898354,0.00408914853479,-0.00649186654552,0.0555977275756,0.00131523472544,0.516984032035,4.0,0.0,0.00323634323274,0.000981924572162
365,30.3904817386,0.168706592491,29.2402241147,0.164992358577,30.374620725,30.3904817386,0.168706592491,0.594050229472,12.4160958306,0.954830214585,-0.00944424735164,0.00769629750165,0.00637912155612,2.74564712829,-0.00268203971015,0.0414368032467,4.0,0.0,0.0290134213825,0.00592599386509
366,21.465549325,4.35573362095,22.4490419603,0.0919927405847,21.465549325,-9999.0,0.0,0.317277227889,10.2568815306,0.481728656081,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0249840495022,0.00263309804239
367,41.8753824733,2.50195515108,41.8304939769,0.119242118801,42.675678025,41.8753824733,2.50195515108,0.167854117654,19.56773444,0.415577495915,-0.00195033753371,0.00862289548635,0.0311553668938,21.4231023968,-0.00068319384085,0.036082460649,4.0,0.0,0.00300525920361,0.00102178812923
368,88.6280410262,2.06843280609,84.1612618182,0.236827481745,88.978328925,88.6280410262,2.06843280609,0.253979542963,42.9737110098,0.507350702665,-0.00162524407993,0.000711040829888,-0.0230901322092,4.39135425897,0.0052050781416,0.13987779266,4.0,0.0,0.012662694452,0.0039722146609
369,0.2043365,0.0344472457101,128.895709756,0.0868058730919,0.2043365,-9999.0,0.0,0.480639572654,0.0811163741981,0.0586802903038,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00211168935148,0.00125100080064
370,42.2371129472,5.1959551419,47.5357394227,0.0479126434764,43.002616425,42.2371129472,5.1959551419,0.105140382788,14.5811232868,0.162648119691,-0.000222588268621,0.00644967323671,-0.00929042723423,74.9048868022,0.0150072954313,0.306555937565,4.0,1.0,0.00218187641372,0.00145124807334
371,25.3202994994,0.126742731658,24.9937809039,0.264125311062,25.368376475,25.3202994994,0.126742731658,0.645635496087,10.2270516978,1.03386897256,-0.0061946341361,0.00658581361056,0.0285525956133,0.0695502876832,0.00290472714418,0.00650507461371,4.0,0.0,0.00163349568076,0.000962058805845
372,0.1226019,0.0245855977351,131.112407475,0.0660314077087,0.1226019,-9999.0,0.0,0.418128368886,0.0578941655466,0.158339122265,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00259547645532,0.00144304482458
373,22.7970738989,0.0709883037417,22.4490419603,0.327856107615,22.814170225,22.7970738989,0.0709883037417,0.860671340408,9.11226087795,1.36031863079,-0.00684047672319,0.000119426467986,-0.00334566581355,0.00163533545545,0.00138394806478,0.000127498501812,4.0,0.0,0.0235797189982,0.00525351252291
374,14.77352895,3.25604539396,155.488075643,0.0313822871352,14.77352895,-9999.0,0.0,0.177796734186,7.6673356937,0.145888377378,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00669719059381,0.00151113520895
375,17.399252975,3.72723053012,213.158999714,0.105813647442,17.399252975,-9999.0,0.0,0.349484064781,8.77688245232,0.27056964664,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00187275294683,0.001031516329
